uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink,769 - Cult of the Dead,771 - General Character of Religion,772 - Cosmology,773 - Mythology,774 - Animism,775 - Eschatology,776 - Spirits and Gods,777 - Luck and Chance,778 - Sacred Objects and Places,779 - Theological Systems,787 - Revelation and Divination,match_flag
523ad4ff-f55d-4b10-b826-6005156419cd,"Courlander, Harold, 1908-1996",The fourth world of the Hopis,1987,46,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"773,902",https://ehrafworldcultures.yale.edu/sres/523ad4ff-f55d-4b10-b826-6005156419cd,0,0,0,1,0,0,0,0,0,0,0,False
843b641a-1e75-4899-a738-ce0c9baad6a6,"Schram, Louis, 1883-","The Monguors of the Kansu-Tibetan frontier: Part II. their
         religious life",1957,[p. 25(A)],Monograph,Monguor,Asia,East Asia,intensive agriculturalists,,"175,648,771,789",https://ehrafworldcultures.yale.edu/sres/843b641a-1e75-4899-a738-ce0c9baad6a6,0,1,0,0,0,0,0,0,0,0,0,False
dded6a49-1672-46bf-9945-649be15ed3ad,"Schebesta, Paul, 1887-1967","The Negritos of Asia; vol. 2, ethnography of the Negritos:
         half-vol. 1, religion and mythology",1957,2,Monograph,Semang,Asia,Southeast Asia,hunter-gatherers,,"114,771",https://ehrafworldcultures.yale.edu/sres/dded6a49-1672-46bf-9945-649be15ed3ad,0,1,0,0,0,0,0,0,0,0,0,False
d66103f9-0cf3-4332-9971-917a237af854,"Messing, Simon D. (Simon David)",Highland plateau Amhara of Ethiopia,1985,331,Monograph,Amhara,Africa,Eastern Africa,intensive agriculturalists,,"171,571,787",https://ehrafworldcultures.yale.edu/sres/d66103f9-0cf3-4332-9971-917a237af854,0,0,0,0,0,0,0,0,0,0,1,False
768d8a51-1fe4-4f9d-9581-c37e89d47f82,"Staub, Jules, 1904-","Contributions to a knowledge of the material culture of the
         Mende in Sierra Leone",1936,54,Monograph,Mende,Africa,Western Africa,horticulturalists,,"532,778",https://ehrafworldcultures.yale.edu/sres/768d8a51-1fe4-4f9d-9581-c37e89d47f82,0,0,0,0,0,0,0,0,1,0,0,False
e4251d8f-5426-4072-bbd3-0b3a3b22c1c0,"Barnett, William Kester","An ethnographic description of Sanlei Ts'un, Taiwan, with
         emphasis on women's roles: overcoming research problems caused by the presence of a great
         tradition",1971,86,Monograph,Taiwan Hokkien,Asia,East Asia,intensive agriculturalists,,"192,354,761,787",https://ehrafworldcultures.yale.edu/sres/e4251d8f-5426-4072-bbd3-0b3a3b22c1c0,0,0,0,0,0,0,0,0,0,0,1,False
a301944e-760e-4d74-927e-65c73ae09c65,"Steward, Julian Haynes, 1902-1972","The people of Puerto Rico: a study in social
         anthropology",1956,[p. 86-B],Collection,Puerto Ricans (Island),Middle America and the Caribbean,Caribbean,commercial economy,,"184,771,782,789",https://ehrafworldcultures.yale.edu/sres/a301944e-760e-4d74-927e-65c73ae09c65,0,1,0,0,0,0,0,0,0,0,0,False
b946cf8d-66ee-4a6d-907c-88f03c51f36e,"Uberoi, J. P. Singh","Politics of the kula ring: an analysis of the findings of
         Bronislaw Malinowski",1971,130,Monograph,Trobriands,Oceania,Melanesia,other subsistence combinations,,"613,614,773",https://ehrafworldcultures.yale.edu/sres/b946cf8d-66ee-4a6d-907c-88f03c51f36e,0,0,0,1,0,0,0,0,0,0,0,False
0c984226-37c0-48aa-87a9-75ba0c92407b,"Gusinde, Martin, 1886-1969","The Fireland Indians: Vol. 1. The Selk'nam, on the life and
         thought of a hunting people of the Great Island of Tierra del Fuego",1931,1376,Monograph,Ona,South America,Southern South America,hunter-gatherers,,"114,773,776,825,881",https://ehrafworldcultures.yale.edu/sres/0c984226-37c0-48aa-87a9-75ba0c92407b,0,0,0,1,0,0,1,0,0,0,0,False
d917fdb3-3b56-4d82-9f25-8ab5fc91c32b,"Bohannan, Paul",Three source notebooks in Tiv ethnography,1958,-231-,Manuscript,Tiv,Africa,Western Africa,horticulturalists,,"224,778",https://ehrafworldcultures.yale.edu/sres/d917fdb3-3b56-4d82-9f25-8ab5fc91c32b,0,0,0,0,0,0,0,0,1,0,0,False
c904cf3e-1373-48d4-94f2-6e45f6d666fd,"Glacken, Clarence J.",Studies of Okinawan village life,1953,368,Monograph,Okinawans,Asia,East Asia,intensive agriculturalists,,"774,782",https://ehrafworldcultures.yale.edu/sres/c904cf3e-1373-48d4-94f2-6e45f6d666fd,0,0,0,0,1,0,0,0,0,0,0,False
9eedd55d-c87f-4c02-a412-e963b39b9a8c,"GonzÃ¡lez, Roberto J. (Roberto JesÃºs),
         1969-","Zapotec science: farming and food in the Northern Sierra of
         Oaxaca",2001,[p. 107],Monograph,Zapotec,Middle America and the Caribbean,Central Mexico,horticulturalists,,"776,782,796",https://ehrafworldcultures.yale.edu/sres/9eedd55d-c87f-4c02-a412-e963b39b9a8c,0,0,0,0,0,0,1,0,0,0,0,False
8a184a83-47f6-48e2-9a3f-2b04ea313982,"Drobnjakovic, BorivojÃ© M.",Jasenica: anthropogeographical research,1973,257,Monograph,Serbs,Europe,Southeastern Europe,intensive agriculturalists,,"166,361,592,596,776",https://ehrafworldcultures.yale.edu/sres/8a184a83-47f6-48e2-9a3f-2b04ea313982,0,0,0,0,0,0,1,0,0,0,0,False
92fd4fb3-4658-4c5e-adb8-aed6ac2d725e,"Courlander, Harold, 1908-1996","The drum and the hoe: life and lore of the Haitian
         people",1960,322,"Component part(s), monograph",Haitians,Middle America and the Caribbean,Caribbean,commercial economy,,"171,776",https://ehrafworldcultures.yale.edu/sres/92fd4fb3-4658-4c5e-adb8-aed6ac2d725e,0,0,0,0,0,0,1,0,0,0,0,False
da3a4161-ae6b-46d3-a27e-65e02021fb81,"Lewis, I. M.",Dualism in Somali notions of power,1963,114,Journal Article,Somali,Africa,Eastern Africa,pastoralists,,"602,613,614,769,776,000",https://ehrafworldcultures.yale.edu/sres/da3a4161-ae6b-46d3-a27e-65e02021fb81,1,0,0,0,0,0,1,0,1,0,0,False
b3d56848-40b6-491a-8910-483c1a57448f,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,97,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,732,755,775,776,000,000",https://ehrafworldcultures.yale.edu/sres/b3d56848-40b6-491a-8910-483c1a57448f,0,0,0,0,0,1,1,0,0,0,0,False
cff9a5d8-81af-4c46-a1bf-a80a3af9e564,"Pink, Olive M.",Spirit ancestors in a northern Aranda horde country,1936,183-184,Journal Article,Aranda,Oceania,Australia,hunter-gatherers,,"487,778,823",https://ehrafworldcultures.yale.edu/sres/cff9a5d8-81af-4c46-a1bf-a80a3af9e564,0,0,0,0,0,0,0,0,1,0,0,False
1713dc91-a55e-4c69-a1cd-138f8f6158e3,"Voth, Henry R., 1855-1831",The Oraibi Marau ceremony,1912,[p. 20-b],Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"778,793,796",https://ehrafworldcultures.yale.edu/sres/1713dc91-a55e-4c69-a1cd-138f8f6158e3,0,0,0,0,0,0,0,0,1,0,0,False
18b1eca3-e6f0-4494-8cc7-6beb465cd1c8,"Leighton, Alexander H. (Alexander Hamilton),
         1908-","Gregorio, the hand-trembler: a psychobiological personality
         study of a Navaho Indian",1949,162,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"159,753,755,787",https://ehrafworldcultures.yale.edu/sres/18b1eca3-e6f0-4494-8cc7-6beb465cd1c8,0,0,0,0,0,0,0,0,0,0,1,False
d20c509c-7f43-41d6-b164-b28886deb54b,"Amadiume, Ifi, 1947-","Male daughters, female husbands: gender and sex in an African
         society",1987,105,Monograph,Igbo,Africa,Western Africa,horticulturalists,,"554,632,688,776,783,000",https://ehrafworldcultures.yale.edu/sres/d20c509c-7f43-41d6-b164-b28886deb54b,0,0,0,0,0,0,1,0,0,0,0,False
d9add206-6f60-4070-aa3b-31c74f9d3e61,"Gusinde, Martin, 1886-1969","The Yahgan: the life and thought of the water nomads of Cape
         Horn",1937,1101,"Component part(s), monograph",Yahgan,South America,Southern South America,hunter-gatherers,,"773,821",https://ehrafworldcultures.yale.edu/sres/d9add206-6f60-4070-aa3b-31c74f9d3e61,0,0,0,1,0,0,0,0,0,0,0,False
5b2c5e17-0de2-4497-bba6-472c30728e6b,"Wissler, Clark, 1870-1947",Ceremonial bundles of the Blackfoot Indians,1912,71,Monograph,Blackfoot,North America,Plains and Plateau,hunter-gatherers,,"121,124,157,181,576,000,000,000",https://ehrafworldcultures.yale.edu/sres/5b2c5e17-0de2-4497-bba6-472c30728e6b,0,0,0,0,0,0,0,0,0,0,1,False
445e675f-dbe2-4e60-a4b6-042455c73da4,"Junod, Henri Alexandre, 1863-1934",The life of a South African tribe: vol. 2,1927,428,Monograph,Tsonga,Africa,Southern Africa,agro-pastoralists,,771,https://ehrafworldcultures.yale.edu/sres/445e675f-dbe2-4e60-a4b6-042455c73da4,0,1,0,0,0,0,0,0,0,0,0,False
7138e072-6d0b-4f59-a6bd-a56b8d7c01ae,"Paulme, Denise",Social organization of the Dogon (French Sudan),1940,418,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"539,777,782,852",https://ehrafworldcultures.yale.edu/sres/7138e072-6d0b-4f59-a6bd-a56b8d7c01ae,0,0,0,0,0,0,0,1,0,0,0,False
b1a73926-c6fc-4947-8d12-997b9724f031,"Loeb, Edwin Meyer, 1894-",Pomo folkways,1926,366,Monograph,Pomo,North America,Northwest Coast and California,hunter-gatherers,,"292,575,776",https://ehrafworldcultures.yale.edu/sres/b1a73926-c6fc-4947-8d12-997b9724f031,0,0,0,0,0,0,1,0,0,0,0,False
b53fbb90-3594-41e0-8cd2-35b5b167a18a,"Buck, Peter Henry, 1880-1951",The coming of the Maori,1952,503,Monograph,Maori,Oceania,Polynesia,primarily hunter-gatherers,,"778,782,826",https://ehrafworldcultures.yale.edu/sres/b53fbb90-3594-41e0-8cd2-35b5b167a18a,0,0,0,0,0,0,0,0,1,0,0,False
6de8e9cb-ab15-427a-a44b-1fb70eb4f895,"Raum, Otto Friedrich","The social functions of avoidances and taboos among the
         Zulu",1973,119,Monograph,Zulu,Africa,Southern Africa,agro-pastoralists,,"593,603,769,833,842",https://ehrafworldcultures.yale.edu/sres/6de8e9cb-ab15-427a-a44b-1fb70eb4f895,1,0,0,0,0,0,0,0,0,0,0,False
f7b22cbf-5576-4d66-a1e0-9f6f06af833f,"Burrows, Edwin G. (Edwin Grant),
         1891-1958","An atoll culture: ethnography of Ifaluk in the central
         Carolines",1953,234,Monograph,Woleai Region,Oceania,Micronesia,other subsistence combinations,,"776,782",https://ehrafworldcultures.yale.edu/sres/f7b22cbf-5576-4d66-a1e0-9f6f06af833f,0,0,0,0,0,0,1,0,0,0,0,False
0c7e2777-2774-436d-9018-2f4cd290eb84,"Bauer, Brian S.","The sacred landscape of the Inca: the Cusco ceque
         system",1998,75,Monograph,Inka,South America,Central Andes,intensive agriculturalists,,"778,823",https://ehrafworldcultures.yale.edu/sres/0c7e2777-2774-436d-9018-2f4cd290eb84,0,0,0,0,0,0,0,0,1,0,0,False
48ea3cb8-e853-40a5-844e-c140c89b95bd,"Lebra, William P.","Okinawan religion: belief, ritual, and social
         structure",1966,191,Monograph,Okinawans,Asia,East Asia,intensive agriculturalists,,"776,782,796,805",https://ehrafworldcultures.yale.edu/sres/48ea3cb8-e853-40a5-844e-c140c89b95bd,0,0,0,0,0,0,1,0,0,0,0,False
69ed8f4b-d17f-4714-a9fb-4ce6442d2f1c,"O'Dea, Thomas F.",The Mormons,1957,55,Monograph,Mormons,North America,Southwest and Basin,commercial economy,,"175,776,779,792,795",https://ehrafworldcultures.yale.edu/sres/69ed8f4b-d17f-4714-a9fb-4ce6442d2f1c,0,0,0,0,0,0,1,0,0,1,0,False
34d645fd-290b-4c49-bf72-286a0599163b,"Titiev, Mischa, 1901-","Old Oraibi: a study of the Hopi Indians of the Third
         Mesa",1971,p.190,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"224,593,604,614,776,000",https://ehrafworldcultures.yale.edu/sres/34d645fd-290b-4c49-bf72-286a0599163b,0,0,0,0,0,0,1,0,0,0,0,False
999898f5-5be1-406d-b58f-5442e9307931,"Swanton, John Reed, 1873-1958",Contributions to the ethnology of the Haida,1905,12,Monograph,Haida,North America,Northwest Coast and California,hunter-gatherers,,"772,776,821",https://ehrafworldcultures.yale.edu/sres/999898f5-5be1-406d-b58f-5442e9307931,0,0,1,0,0,0,1,0,0,0,0,False
7c7648b1-a014-49c4-9501-155318562d8d,"Lancaster, Chet S., 1932-","Reciprocity, redistribution and the male life cycle:
         variations in Middle River Tonga social organization",1967,148,Journal Article,Tonga,Africa,Southern Africa,horticulturalists,,"231,241,249,251,423,000,000,000,000,000,000,000",https://ehrafworldcultures.yale.edu/sres/7c7648b1-a014-49c4-9501-155318562d8d,0,0,0,0,0,0,1,0,1,0,0,False
1a05991d-b577-41d6-b317-66c2baa86e9e,"Adriani, Nicolaus, 1865-1926","The Bare'e-speaking Toradja of central Celebes (the East
         Toradja): first volume",1950,282,Monograph,Eastern Toraja,Asia,Southeast Asia,horticulturalists,,"173,174,276,346,648,000,000,000",https://ehrafworldcultures.yale.edu/sres/1a05991d-b577-41d6-b317-66c2baa86e9e,0,0,0,0,0,0,0,0,0,0,1,False
2e4fce06-03fc-447b-9514-58d83bf0ecc0,"Swanton, John Reed, 1873-1958","Religious beliefs and medicinal practices of the Creek
         Indians",1928,484,Monograph,Creek,North America,Eastern Woodlands,primarily hunter-gatherers,,"372,776,821",https://ehrafworldcultures.yale.edu/sres/2e4fce06-03fc-447b-9514-58d83bf0ecc0,0,0,0,0,0,0,1,0,0,0,0,False
8e429f92-48a6-47ee-b585-da24f2bc33df,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,8,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"562,772",https://ehrafworldcultures.yale.edu/sres/8e429f92-48a6-47ee-b585-da24f2bc33df,0,0,1,0,0,0,0,0,0,0,0,False
e26dd772-aab9-4543-b74c-5687c9c4e6ca,"Amadiume, Ifi, 1947-",Afrikan matriarchal foundations: the Igbo case,1987,79,Monograph,Igbo,Africa,Western Africa,horticulturalists,,"613,776,778,782,796",https://ehrafworldcultures.yale.edu/sres/e26dd772-aab9-4543-b74c-5687c9c4e6ca,0,0,0,0,0,0,1,0,1,0,0,False
cc6965a0-ce72-473d-a4f1-342dc0c1fe8c,"Weingrod, Alex",The Saint of Beersheba,1990,87,Monograph,Israelis,Middle East,Middle East,commercial economy,,"665,769,788",https://ehrafworldcultures.yale.edu/sres/cc6965a0-ce72-473d-a4f1-342dc0c1fe8c,1,0,0,0,0,0,0,0,0,0,0,False
e2093382-d2bb-4725-af6b-4669475af25d,"Fortune, Reo, 1903-1979",Omaha secret societies,1932,29,Monograph,Omaha,North America,Plains and Plateau,primarily hunter-gatherers,,"775,778,782",https://ehrafworldcultures.yale.edu/sres/e2093382-d2bb-4725-af6b-4669475af25d,0,0,0,0,0,1,0,0,1,0,0,False
e8471c6d-c866-4a5e-ac8a-44628e729fac,"Ramanathan, J. R.",Village survey report on Kadukkara,1965,13,Monograph,Tamil,Asia,South Asia,intensive agriculturalists,,"564,582,586,587,614,000,000,000",https://ehrafworldcultures.yale.edu/sres/e8471c6d-c866-4a5e-ac8a-44628e729fac,0,0,0,1,0,0,1,0,0,0,0,False
4ff7ecec-29ed-44e0-b4bd-b0487dab01e4,"Speck, Frank G. (Frank Gouldsmith)
         1881-1950","Oklahoma Delaware ceremonies, feasts and dances",1937,26,Journal Article,Delaware,North America,Eastern Woodlands,primarily hunter-gatherers,,"772,796,831",https://ehrafworldcultures.yale.edu/sres/4ff7ecec-29ed-44e0-b4bd-b0487dab01e4,0,0,1,0,0,0,0,0,0,0,0,False
199dfa7d-2a78-493f-ac6d-6634f101f412,"McIntire, Elliot Gregor","The impact of cultural change on the land use patterns of the
         Hopi Indians",1968,10,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"174,624,771",https://ehrafworldcultures.yale.edu/sres/199dfa7d-2a78-493f-ac6d-6634f101f412,0,1,0,0,0,0,0,0,0,0,0,False
d6f94aa4-99ba-4ef1-80c5-c93fcc05ec2b,"Wilson, Monica Hunter",Rituals of kinship among the Nyakyusa,1957,71,Monograph,Nyakyusa and Ngonde,Africa,Eastern Africa,intensive agriculturalists,,"764,775",https://ehrafworldcultures.yale.edu/sres/d6f94aa4-99ba-4ef1-80c5-c93fcc05ec2b,0,0,0,0,0,1,0,0,0,0,0,False
e3fc043b-ef59-4971-8f8d-a9df33fbd420,"Layard, J. (John)",Stone men of Malekula,1942,26,Monograph,Malekula,Oceania,Melanesia,horticulturalists,,"133,302,775",https://ehrafworldcultures.yale.edu/sres/e3fc043b-ef59-4971-8f8d-a9df33fbd420,0,0,0,0,0,1,0,0,0,0,0,False
655f2668-74e2-4278-9817-ea42265c1e54,"Privratsky, Bruce G.",Muslim Turkistan: Kazak religion and collective memory,2001,116,Monograph,Kazakh,Asia,Central Asia,pastoralists,,"611,648,769",https://ehrafworldcultures.yale.edu/sres/655f2668-74e2-4278-9817-ea42265c1e54,1,0,0,0,0,0,0,0,0,0,0,False
f86e89ed-651b-4b15-9244-da3a7b5cef86,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,56,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"755,765,775",https://ehrafworldcultures.yale.edu/sres/f86e89ed-651b-4b15-9244-da3a7b5cef86,0,0,0,0,0,1,0,0,0,0,0,False
d963237c-a952-4439-a743-0531cb7d4fb4,"Jones, Livingston French, 1865-1928",A study of the Thlingets of Alaska,1914,176,Monograph,Tlingit,North America,Northwest Coast and California,hunter-gatherers,,"211,532,614,779",https://ehrafworldcultures.yale.edu/sres/d963237c-a952-4439-a743-0531cb7d4fb4,0,0,0,0,0,0,0,0,0,1,0,False
f5c50d48-93c3-4627-8e9b-ac2e41dc629e,"Jones, William, 1871-1909","Episodes in the culture-hero myth of the Sauks and
         Foxes",1901,237,Journal Article,Fox,North America,Eastern Woodlands,other subsistence combinations,,"101,614,773,776,902",https://ehrafworldcultures.yale.edu/sres/f5c50d48-93c3-4627-8e9b-ac2e41dc629e,0,0,0,1,0,0,1,0,0,0,0,False
22e39e68-febd-46b0-be6c-cf1faa8a2840,"Musil, Alois, 1868-1944",The manners and customs of the Rwala Bedouins,1928,417,Monograph,Rwala Bedouin,Middle East,Middle East,pastoralists,,776,https://ehrafworldcultures.yale.edu/sres/22e39e68-febd-46b0-be6c-cf1faa8a2840,0,0,0,0,0,0,1,0,0,0,0,False
97be2ec4-6702-4dda-b82b-61436b7318df,"McIlwraith, T. F. (Thomas Forsyth),
         1899-1964",The Bella Coola Indians: volume two,1948,318,Monograph,Nuxalk,North America,Northwest Coast and California,hunter-gatherers,,"533,575,776,796,821",https://ehrafworldcultures.yale.edu/sres/97be2ec4-6702-4dda-b82b-61436b7318df,0,0,0,0,0,0,1,0,0,0,0,False
78ef338c-f2e9-4766-ad56-f0c9b946252a,"Platenkamp, Jos. D. M.","Tobelo, Moro, Ternate: the cosmological valorization of historical events",1993,82,Journal Article,Tobelo,Asia,Southeast Asia,horticulturalists,,"128,173,648,773",https://ehrafworldcultures.yale.edu/sres/78ef338c-f2e9-4766-ad56-f0c9b946252a,0,0,0,1,0,0,0,0,0,0,0,False
2390fb56-1fdd-49a1-9a74-0192ca02a106,"CadiÃ¨re, LÃ©opold Michel, 1869-1955",The sacrifice of the Nam-Giao,1915,72,Journal Article,Vietnamese,Asia,Southeast Asia,intensive agriculturalists,,"643,769,796",https://ehrafworldcultures.yale.edu/sres/2390fb56-1fdd-49a1-9a74-0192ca02a106,1,0,0,0,0,0,0,0,0,0,0,False
0575a47d-55bd-40cb-80b1-c91312e90e7c,"Pilz, Annemarie","Manang Jabing Anak Incham: a study of an Iban
         healer/Sarawak",1988,62,Monograph,Iban,Asia,Southeast Asia,horticulturalists,,"755,756,775,787",https://ehrafworldcultures.yale.edu/sres/0575a47d-55bd-40cb-80b1-c91312e90e7c,0,0,0,0,0,1,0,0,0,0,1,False
c0e1cf12-45d9-443f-8aa4-95d355d37aa7,"Berglund, Axel-Ivar",Zulu thought-patterns and symbolism,1976,90,Monograph,Zulu,Africa,Southern Africa,agro-pastoralists,,"772,775,822",https://ehrafworldcultures.yale.edu/sres/c0e1cf12-45d9-443f-8aa4-95d355d37aa7,0,0,1,0,0,1,0,0,0,0,0,False
8e30db40-7e67-43bc-b35e-057962ab9fdc,"Besmer, Fremont E.","Horses, musicians & gods: the Hausa cult of
         possession-trance",1983,96,Monograph,Hausa,Africa,Western Africa,other subsistence combinations,,"772,776",https://ehrafworldcultures.yale.edu/sres/8e30db40-7e67-43bc-b35e-057962ab9fdc,0,0,1,0,0,0,1,0,0,0,0,False
619bd090-c746-483e-b72b-b89019d6057a,"Williams, F. E. (Francis Edgar)",Orokaiva society,1930,282,Monograph,Orokaiva,Oceania,Melanesia,other subsistence combinations,,775,https://ehrafworldcultures.yale.edu/sres/619bd090-c746-483e-b72b-b89019d6057a,0,0,0,0,0,1,0,0,0,0,0,False
4e9b3312-f203-4445-9d71-e3c607ac5f3e,"Padden, R. C.","The hummingbird and the hawk: conquest and sovereignty in the
         Valley of Mexico 1503-1541",1970,124,Monograph,Aztecs,Middle America and the Caribbean,Central Mexico,intensive agriculturalists,,"113,114,203,648,776",https://ehrafworldcultures.yale.edu/sres/4e9b3312-f203-4445-9d71-e3c607ac5f3e,0,0,0,0,0,0,1,0,0,0,0,False
cc7a7111-7c24-4513-9b46-22a1938c94e3,"Rattray, R. S. (Robert Sutherland),
         1881-1938",Ashanti,1923,136,"Component part(s), monograph",Akan,Africa,Western Africa,horticulturalists,,"241,769,796",https://ehrafworldcultures.yale.edu/sres/cc7a7111-7c24-4513-9b46-22a1938c94e3,1,0,0,0,0,0,0,0,0,0,0,False
90a3dc0c-9ba6-495d-b782-f9b4345774a8,"SahagÃºn, Bernadino de, -1590","General history of the things of New Spain: Florentine codex:
         book 1 -- the gods",1950,15,"Component part(s), monograph",Aztecs,Middle America and the Caribbean,Central Mexico,intensive agriculturalists,,"535,776,787,796",https://ehrafworldcultures.yale.edu/sres/90a3dc0c-9ba6-495d-b782-f9b4345774a8,0,0,0,0,0,0,1,0,0,0,1,False
48946edc-2228-40a5-8ccc-ff651371ed52,"Hueting, A.",De Tobeloreezen in hun denken en doen: part 1,1921,263,Journal Article,Tobelo,Asia,Southeast Asia,horticulturalists,,"121,703,776,782",https://ehrafworldcultures.yale.edu/sres/48946edc-2228-40a5-8ccc-ff651371ed52,0,0,0,0,0,0,1,0,0,0,0,False
2cce7c87-9196-430b-96fb-b874f27aefbb,"Williamson, Robert G.",Slave Indian legends,1955,131,Journal Article,Slavey,North America,Arctic and Subarctic,hunter-gatherers,,"5,310,773",https://ehrafworldcultures.yale.edu/sres/2cce7c87-9196-430b-96fb-b874f27aefbb,0,0,0,1,0,0,0,0,0,0,0,False
645f2274-115b-49af-9f02-6a4c085e2317,"Basso, Keith H., 1940-2013","Heavy with hatred: an ethnographic study of Western Apache
         witchcraft",1967,148,Monograph,Western Apache,North America,Southwest and Basin,primarily hunter-gatherers,,"754,778",https://ehrafworldcultures.yale.edu/sres/645f2274-115b-49af-9f02-6a4c085e2317,0,0,0,0,0,0,0,0,1,0,0,False
80df76e3-935a-4e82-8ebf-89186d4b74c0,"Kluckhohn, Clyde, 1905-1960",Navaho witchcraft,1944,109 [3] 2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,787,https://ehrafworldcultures.yale.edu/sres/80df76e3-935a-4e82-8ebf-89186d4b74c0,0,0,0,0,0,0,0,0,0,0,1,False
362cd659-61e1-417e-99d5-cb6f0d244be5,"Bishop, Isabella Bird",Korea and her neighbors,1898,416,Monograph,Korea,Asia,East Asia,intensive agriculturalists,,"756,776",https://ehrafworldcultures.yale.edu/sres/362cd659-61e1-417e-99d5-cb6f0d244be5,0,0,0,0,0,0,1,0,0,0,0,False
f74e4fa1-fd2b-4020-b713-3a603a70d503,"Leenhardt, Maurice, 1878-1954", Notes d'ethnologie neÌo-caleÌdonienne,1930,249,Monograph,Kanak,Oceania,Melanesia,intensive agriculturalists,,"755,787,791,825",https://ehrafworldcultures.yale.edu/sres/f74e4fa1-fd2b-4020-b713-3a603a70d503,0,0,0,0,0,0,0,0,0,0,1,False
e4598c45-1db5-42a8-8b59-c308013feda5,"Bennett, Wendell Clark, 1905-1953",The Tarahumara: an Indian tribe of northern Mexico,1935,251,Monograph,Tarahumara,Middle America and the Caribbean,Northern Mexico,agro-pastoralists,,"764,772",https://ehrafworldcultures.yale.edu/sres/e4598c45-1db5-42a8-8b59-c308013feda5,0,0,1,0,0,0,0,0,0,0,0,False
e68fba7a-3359-43b9-a941-9103efdb0988,"Jacobs, Elizabeth Derr",The Nehalem Tillamook: an ethnography,2003,163,Monograph,Tillamook,North America,Northwest Coast and California,hunter-gatherers,,"533,535,756,778",https://ehrafworldcultures.yale.edu/sres/e68fba7a-3359-43b9-a941-9103efdb0988,0,0,0,0,0,0,0,0,1,0,0,False
7ea7347f-7cb1-4e65-9aed-3ee3bc52ecb2,"Taylor, Douglas MacRae",The Black Carib of British Honduras,1951,120,Monograph,Garifuna,Middle America and the Caribbean,Central America,horticulturalists,,"171,533,535,769,796",https://ehrafworldcultures.yale.edu/sres/7ea7347f-7cb1-4e65-9aed-3ee3bc52ecb2,1,0,0,0,0,0,0,0,0,0,0,False
04801b21-0078-468b-a293-0359703763c0,"Schram, Louis, 1883-","The Monguors of the Kansu-Tibetan frontier: Part II. their
         religious life",1957,[p. 89(B)],Monograph,Monguor,Asia,East Asia,intensive agriculturalists,,771,https://ehrafworldcultures.yale.edu/sres/04801b21-0078-468b-a293-0359703763c0,0,1,0,0,0,0,0,0,0,0,0,False
ed85ac7e-d55b-48c5-a4b9-e5f38f32f2e6,"Witherspoon, Gary",Language and art in the Navajo universe,1977,136,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"196,772,802",https://ehrafworldcultures.yale.edu/sres/ed85ac7e-d55b-48c5-a4b9-e5f38f32f2e6,0,0,1,0,0,0,0,0,0,0,0,False
43486bad-fddd-418e-9725-4275b52b48cf,"Blackman, Winifred S. (Winifred Susan),
         1872-1950","The fellÄhÄ«n of Upper Egypt: their social and industrial life
         today with special reference to survivals from ancient times",1927,194,Monograph,Fellahin,Africa,Northern Africa,intensive agriculturalists,,"754,776,782,789",https://ehrafworldcultures.yale.edu/sres/43486bad-fddd-418e-9725-4275b52b48cf,0,0,0,0,0,0,1,0,0,0,0,False
928f36f6-231a-4bf1-bf86-9e5307ff6691,"Lagae, C. R.","The Azande or Niam-Niam: Zande organizations, religious and
         magical beliefs, family customs",1926,83-85(2),"Component part(s), monograph",Azande,Africa,Central Africa,horticulturalists,,"787,791",https://ehrafworldcultures.yale.edu/sres/928f36f6-231a-4bf1-bf86-9e5307ff6691,0,0,0,0,0,0,0,0,0,0,1,False
e006c03c-445a-4092-8b32-60c73af15530,"Lesser, Alexander, 1902-",The Pawnee Ghost Dance hand game,1933,p. 155,"Component part(s), monograph",Pawnee,North America,Plains and Plateau,other subsistence combinations,,"525,668,787,825",https://ehrafworldcultures.yale.edu/sres/e006c03c-445a-4092-8b32-60c73af15530,0,0,0,0,0,0,0,0,0,0,1,False
